hold_days,stop_loss_frac,entry_threshold,total_return_pct,sharpe,max_drawdown_pct,hit_rate_pct,entries,exits,avg_days_held,stop_loss_exit_count
13,,0.0,-10.927163212071756,-2.099523733725953,-14.628496618760703,10.050653159157557,82,82,13.0,0
13,,0.0005,-14.01180424738875,-2.6816569920926003,-16.739794743706156,7.3047187416688875,63,63,13.0,0
13,,0.001,-6.903361143056374,-2.278398686393915,-9.736106368611928,4.318848307118102,37,37,13.0,0
13,0.1,,-30.36684908177616,-1.0802196917029967,-36.50030180205129,11.303652359370835,203,203,6.330049261083744,143
13,0.1,0.0,-21.07685445960651,-1.9118824795517493,-23.451576013402793,5.518528392428686,109,109,5.825688073394495,81
13,0.1,0.0005,-14.049026169563493,-2.513413165411843,-16.620073083654184,3.5723806984804054,79,79,5.506329113924051,60
13,0.1,0.001,-9.86559157748913,-2.555727940239109,-12.400556809427727,2.132764596107705,43,43,6.1395348837209305,32
13,0.2,,-32.76036112332948,-1.0832789305308084,-39.48429570901483,11.943481738203147,180,180,7.311111111111111,115
13,0.2,0.0,-19.27988396472251,-1.8314620595596054,-21.795531544466623,5.918421754198881,105,105,6.333333333333333,74
13,0.2,0.0005,-14.946044301246019,-2.4588389319429655,-17.489742459872947,3.9456145027992537,77,77,6.142857142857143,56
13,0.2,0.001,-8.972511459160625,-2.425327828718872,-11.46656226562566,2.426019728072514,42,42,6.976190476190476,30
13,0.3,,-33.72677235802749,-1.0930053117709115,-39.95617818189126,12.263396427619302,179,179,7.575418994413408,110
13,0.3,0.0,-21.424839016489017,-1.8343758242485264,-23.80788641215462,6.344974673420421,102,102,6.882352941176471,67
13,0.3,0.0005,-16.164310326888497,-2.4872052355642893,-18.740731246821536,4.292188749666756,77,77,6.64935064935065,52
13,0.3,0.001,-9.64889749912512,-2.4445997201676573,-12.124416088833469,2.5593175153292456,42,42,7.380952380952381,29
13,0.4,,-36.138486608208986,-1.0675676946719155,-42.51102127996476,12.823247134097574,173,173,8.063583815028903,100
13,0.4,0.0,-21.04674956205851,-1.8192794752118129,-23.696456364069615,6.744868035190615,99,99,7.404040404040404,62
13,0.4,0.0005,-16.10366544118601,-2.4707793818312513,-18.68195008709088,4.478805651826179,76,76,7.0394736842105265,49
13,0.4,0.001,-6.6210577680246185,-2.2308217540205817,-9.179535760922594,2.6392961876832843,42,42,7.5476190476190474,27
14,,,3.1842566921369997,-1.369562253872478,-6.101770525981142,17.915222607304717,130,130,14.0,0
14,,0.0,-15.793259693511752,-2.1721691538463657,-19.139425239948736,10.61050386563583,81,81,14.0,0
14,,0.0005,-15.127108481750751,-2.674971909609352,-17.811718942477434,7.704612103439083,62,62,14.0,0
14,,0.001,-7.126985956597376,-2.271044928083675,-9.832982166271707,4.585443881631565,36,36,14.0,0
14,0.1,,-31.073253258652656,-1.0844070483814612,-37.01869304382033,11.70354572114103,201,201,6.552238805970149,143
14,0.1,0.0,-20.90201807197949,-1.907951864702854,-23.286712661889567,5.838443081844842,109,109,6.08256880733945,81
14,0.1,0.0005,-13.96322702998749,-2.5044450000087735,-16.639876987791446,3.7589976006398294,79,79,5.746835443037975,60
14,0.1,0.001,-9.738952290970627,-2.548315940934448,-12.277479161510287,2.2927219408157824,43,43,6.395348837209302,32
14,0.2,,-33.04182975584246,-1.0819761701939665,-39.86594178400761,12.769928019194882,180,180,7.6722222222222225,115
14,0.2,0.0,-20.49604106267201,-1.8394480200150003,-22.881520589076565,6.2916555585177285,105,105,6.628571428571429,74
14,0.2,0.0005,-14.916572790514005,-2.451275458901232,-17.56878621641938,4.18555051986137,76,76,6.473684210526316,55
14,0.2,0.001,-9.17032634943612,-2.4273856939428424,-11.658957250392046,2.5859770727805915,42,42,7.261904761904762,30
14,0.3,,-34.00218011036748,-1.0928604328112763,-40.306513481186144,13.009864036257,178,178,7.943820224719101,110
14,0.3,0.0,-22.294354155351016,-1.8326967761170276,-24.730205342116694,6.771527592641963,102,102,7.2254901960784315,67
14,0.3,0.0005,-15.723347887229998,-2.4641492206554916,-18.487802035269297,4.612103439082911,76,76,7.0394736842105265,51
14,0.3,0.001,-9.521500406924622,-2.4322518564152404,-12.000509533674446,2.7459344174886695,42,42,7.690476190476191,29
14,0.4,,-36.58347345864098,-1.06635414629138,-42.88014240123481,13.64969341508931,173,173,8.485549132947977,100
14,0.4,0.0,-21.89555057646151,-1.8175089938527111,-24.379428610790566,7.198080511863503,99,99,7.777777777777778,62
14,0.4,0.0005,-15.594274357036008,-2.44561146013158,-18.362962392480664,4.852039456145028,75,75,7.466666666666667,48
14,0.4,0.001,-6.46673596715962,-2.219526122795162,-9.029442203833977,2.852572647294055,42,42,7.904761904761905,27
15,,,3.171098229637015,-1.3547505691437005,-6.116917351294489,19.35483870967742,130,130,15.0,0
15,,0.0,-14.604310339228267,-2.097044390927114,-18.487658458272996,11.33031191682218,80,80,15.0,0
15,,0.0005,-14.12044260958626,-2.5969987409559168,-16.883759625696676,8.397760597174086,62,62,15.0,0
15,,0.001,-7.567571670578621,-2.2581315010294,-10.153421080022676,4.878699013596374,36,36,15.0,0
15,0.1,,-29.399978079980183,-1.0731916020643109,-35.491828122845334,12.42335377232738,199,199,6.8793969849246235,141
15,0.1,0.0,-21.15361555274,-1.9045491448830236,-23.352036472615872,6.131698213809651,109,109,6.339449541284404,81
15,0.1,0.0005,-14.110841824572995,-2.4968305638199952,-16.574011959591232,3.998933617701946,79,79,5.987341772151899,60
15,0.1,0.001,-10.327048349741386,-2.5600206332253888,-12.849035442763052,2.372700613169821,43,43,6.651162790697675,32
15,0.2,,-32.442548054080454,-1.08352287300993,-39.19076414280867,13.596374300186618,178,178,8.084269662921349,115
15,0.2,0.0,-20.890514737058517,-1.8290068306944172,-23.237797327704435,6.5849106904825385,104,104,6.961538461538462,74
15,0.2,0.0005,-14.977006099148504,-2.4331293452105847,-17.284655606917582,4.425486536923487,76,76,6.75,56
15,0.2,0.001,-9.180529917712876,-2.4093397936709327,-11.668881252374081,2.692615302585977,42,42,7.5476190476190474,30
15,0.3,,-33.82303754676747,-1.101084148512396,-40.03699515551888,13.463076512929886,174,174,8.24712643678161,111
15,0.3,0.0,-22.490318006567513,-1.8189385341415578,-24.65314357481107,7.118101839509464,101,101,7.6138613861386135,67
15,0.3,0.0005,-15.776650433435513,-2.446471858568857,-18.224990766783367,4.905358571047721,76,76,7.368421052631579,52
15,0.3,0.001,-9.555694387620372,-2.4150371524698024,-12.033766637757456,2.852572647294055,42,42,8.0,29
15,0.4,,-36.24945734182901,-1.0704556065613131,-42.413547015511526,14.262863236470274,170,170,8.864705882352942,103
15,0.4,0.0,-22.10301364510052,-1.8038805580733586,-24.53258371866798,7.571314316182351,98,98,8.204081632653061,62
15,0.4,0.0005,-15.769093623110496,-2.4323728957655377,-18.217653630024003,5.145294588109837,75,75,7.826666666666667,49
15,0.4,0.001,-6.824638151540863,-2.2146925368880424,-9.377538270899441,2.9592108770994403,42,42,8.261904761904763,27
16,,,3.3350315382185025,-1.316995321843173,-5.429494814041746,20.79445481205012,130,130,16.0,0
16,,0.0,-14.907124861842236,-2.0810265253873412,-18.667780254681162,12.076779525459877,80,80,16.0,0
16,,0.0005,-13.892950575286244,-2.557857543941509,-16.85823358236014,8.797653958944283,61,61,16.0,0
16,,0.001,-7.345815426683123,-2.228210886855894,-10.199736785396183,5.145294588109837,35,35,16.0,0
16,0.1,,-31.020867364386152,-1.0799063481927982,-36.876653001036196,12.823247134097574,198,198,7.126262626262626,142
16,0.1,0.0,-22.04369379656299,-1.9174920515074754,-24.212220202529046,6.2916555585177285,108,108,6.5092592592592595,81
16,0.1,0.0005,-14.719631320199,-2.505705454007567,-17.077369563786664,4.212210077312717,79,79,6.227848101265823,61
16,0.1,0.001,-9.976970430734877,-2.545928006356981,-12.50880321275237,2.5059984004265528,42,42,7.0,31
16,0.2,,-33.10986437366847,-1.0804894998744594,-39.75280023209506,14.182884564116236,177,177,8.3954802259887,116
16,0.2,0.0,-20.953651347493008,-1.821643340262773,-23.065511176509386,6.798187150093309,103,103,7.165048543689321,74
16,0.2,0.0005,-14.995564443045517,-2.417008150332758,-17.29408370339093,4.665422553985604,76,76,7.0131578947368425,56
16,0.2,0.001,-8.388868614866373,-2.3762454771832067,-10.898910578835947,2.852572647294055,41,41,7.951219512195122,29
16,0.3,,-34.63237112531499,-1.0982084569792299,-40.74105574881683,13.996267661956812,173,173,8.566473988439306,111
16,0.3,0.0,-22.920750344632,-1.8164591972471735,-25.066525847178927,7.358037856571581,100,100,7.87,67
16,0.3,0.0005,-15.66607243195901,-2.425198193218541,-18.041007029696846,5.19861370301253,76,76,7.684210526315789,52
16,0.3,0.001,-8.608291924712363,-2.3759436999480745,-11.11232193677982,3.039189549453479,41,41,8.439024390243903,28
16,0.4,,-37.2261394205625,-1.0699072929688669,-43.18869883476252,14.849373500399892,169,169,9.218934911242604,103
16,0.4,0.0,-22.582416831975515,-1.802704995702044,-24.73761105313211,7.837909890695814,97,97,8.494845360824742,62
16,0.4,0.0005,-15.862094213867007,-2.417991923180251,-18.23150862625135,5.465209277525993,75,75,8.173333333333334,50
16,0.4,0.001,-7.012532376245362,-2.1982030435428226,-9.560284405173611,3.1458277792588643,41,41,8.75609756097561,27
17,,,4.859015988062265,-1.2809889579883544,-5.522793525937629,22.047454012263394,130,130,17.0,0
17,,0.0,-11.053725964897499,-1.9580396909421334,-15.024613776313869,12.796587576646228,79,79,17.0,0
17,,0.0005,-13.130965722441989,-2.4824952673936127,-16.454625029131982,9.357504665422555,61,61,17.0,0
17,,0.001,-6.968071711842827,-2.209726006457092,-9.929074677079742,5.545187949880033,35,35,17.0,0
17,0.1,,-28.25368121882621,-1.0555828683457051,-35.036904070435746,13.463076512929886,197,197,7.436548223350254,142
17,0.1,0.0,-20.6122775057775,-1.882853672995809,-23.717610725606985,6.5049320181285,107,107,6.803738317757009,81
17,0.1,0.0005,-13.309034484062499,-2.447691392935584,-16.643176023129175,4.3721674220207944,79,79,6.455696202531645,61
17,0.1,0.001,-9.83303583396734,-2.5415727794293868,-12.36891667271328,2.6126366302319384,42,42,7.261904761904762,31
17,0.2,,-31.081628669011963,-1.0677667600686134,-38.03439581681896,14.822713942948548,176,176,8.778409090909092,117
17,0.2,0.0,-19.78199097107901,-1.8004080807108482,-22.51336794964944,7.038123167155426,102,102,7.490196078431373,74
17,0.2,0.0005,-14.248131995818014,-2.3886207363882637,-17.412735901194242,4.825379898693682,76,76,7.276315789473684,56
17,0.2,0.001,-8.532009465610846,-2.380343451819534,-11.03812953126201,2.9592108770994403,41,41,8.24390243902439,29
17,0.3,,-32.65299902300246,-1.086486671981666,-39.041213511901965,14.636097040789123,172,172,8.965116279069768,111
17,0.3,0.0,-21.575724545594998,-1.7939386213309698,-24.386672741047185,7.597973873633698,99,99,8.232323232323232,66
17,0.3,0.0005,-15.0911786993845,-2.40213309942685,-18.3814252807399,5.385230605171954,76,76,8.0,52
17,0.3,0.001,-8.93334937368383,-2.3855653267971975,-11.428473177244927,3.1458277792588643,41,41,8.75609756097561,28
17,0.4,,-35.1722940330225,-1.059046778014794,-41.31040241026026,15.51586243668355,168,168,9.654761904761905,104
17,0.4,0.0,-21.480180258150515,-1.7846129284636678,-24.4763107826717,8.077845907757931,96,96,8.895833333333334,61
17,0.4,0.0005,-15.4560691011845,-2.3997929005361405,-18.732176051595776,5.6518261796854175,75,75,8.506666666666666,50
17,0.4,0.001,-7.380975818597335,-2.2095036488006223,-9.918632911597273,3.25246600906425,41,41,9.097560975609756,27
18,,,7.082100853832252,-1.1998580856601488,-5.467549510399506,23.16715542521994,128,128,18.0,0
18,,0.0,-12.229293761508497,-1.9342109647342332,-15.769935538582114,13.249800053319117,77,77,18.0,0
18,,0.0005,-15.343127661129008,-2.4866264615258884,-17.971932972317056,9.544121567581978,59,59,18.0,0
18,,0.001,-5.310120130713559,-2.004580810827849,-8.320359508232473,5.891762196747534,35,35,18.0,0
18,0.1,,-27.675766648232212,-1.0451239932289695,-34.70676041998972,14.182884564116236,195,195,7.6923076923076925,141
18,0.1,0.0,-19.779480309043485,-1.8499552988240808,-22.15357426109485,6.904825379898694,106,106,7.084905660377358,81
18,0.1,0.0005,-12.734027705474006,-2.384843583954885,-15.350848759565194,4.665422553985604,78,78,6.730769230769231,61
18,0.1,0.001,-9.487093389557554,-2.5143023370138566,-12.032703610058796,2.7725939749400164,42,42,7.523809523809524,32
18,0.2,,-30.19801363535546,-1.0506924193614349,-38.08606921477149,15.755798453745667,174,174,9.166666666666666,115
18,0.2,0.0,-19.563303011191003,-1.7812110605450826,-21.660474937722356,7.464676086376966,101,101,7.811881188118812,73
18,0.2,0.0005,-13.646296868222995,-2.3299885985736686,-16.095196224580352,5.118635030658491,75,75,7.6,55
18,0.2,0.001,-8.447938999512061,-2.363628722701464,-10.956362501379415,3.1191682218075183,41,41,8.536585365853659,29
18,0.3,,-31.952559319608454,-1.0701087252008015,-39.319235775485225,15.569181551586246,171,171,9.35672514619883,110
18,0.3,0.0,-20.877885232610005,-1.7644607192426405,-23.060306649709986,8.077845907757931,98,98,8.622448979591837,65
18,0.3,0.0005,-14.481950648636499,-2.344065065778931,-17.081772850034717,5.731804852039456,75,75,8.386666666666667,51
18,0.3,0.001,-8.859806757447553,-2.3692470306147873,-11.356945545979391,3.3057851239669422,41,41,9.073170731707316,28
18,0.4,,-34.567743343679005,-1.0451722262726504,-41.68063697866135,16.47560650493202,167,167,10.077844311377245,103
18,0.4,0.0,-20.828916777442007,-1.7556358947389976,-23.148748961967282,8.584377499333511,95,95,9.326315789473684,61
18,0.4,0.0005,-14.938249897437505,-2.344828062723275,-17.524200209491756,5.998400426552919,74,74,8.91891891891892,50
18,0.4,0.001,-4.963786540828064,-2.021128456639187,-8.881101379122358,3.439082911223674,41,41,9.439024390243903,27
19,,,-4.315304350221238,-1.705431189391472,-6.278404962603775,23.273793655025326,123,123,19.0,0
19,,0.0,-11.312863605493007,-1.8853420880990144,-15.00996419176253,14.129565449213544,77,77,19.0,0
19,,0.0005,-13.647511910797006,-2.402649768423144,-16.571376548019085,10.290589176219674,59,59,19.0,0
19,,0.001,-3.9381728474178535,-1.926581253718216,-7.7085068703594315,6.21167688616369,35,35,19.0,0
19,0.1,,-28.24879079933217,-1.045825344597299,-35.215031110276676,14.422820581178353,193,193,7.94300518134715,140
19,0.1,0.0,-20.618243436627004,-1.8570554803479917,-23.126266824944057,7.198080511863503,106,106,7.320754716981132,81
19,0.1,0.0005,-13.319911175499987,-2.385781620516248,-15.716347348828885,4.852039456145028,78,78,6.948717948717949,61
19,0.1,0.001,-9.360136319288348,-2.5096243906457643,-11.90931711582945,2.879232204745401,42,42,7.761904761904762,32
19,0.2,,-30.383485004114974,-1.0529420836653942,-38.31708791645314,15.649160223940283,171,171,9.339181286549708,115
19,0.2,0.0,-19.405040561901487,-1.7705171135594284,-21.70108167687948,7.784590775793123,101,101,8.089108910891088,73
19,0.2,0.0005,-13.926980625927998,-2.3195500826933477,-16.247826003738805,5.358571047720607,75,75,7.866666666666666,55
19,0.2,0.001,-7.995390980174832,-2.3461922922507967,-10.516213788786615,3.279125566515596,41,41,8.829268292682928,29
19,0.3,,-32.682464243753465,-1.0752753474633958,-39.98068562207512,15.51586243668355,168,168,9.547619047619047,112
19,0.3,0.0,-21.629720481651994,-1.7667656262120688,-23.694369838924604,8.45107971207678,98,98,8.959183673469388,66
19,0.3,0.0005,-14.780749639169011,-2.334286015912732,-17.193270750295156,6.025059984004265,75,75,8.706666666666667,51
19,0.3,0.001,-8.43683534416284,-2.3528513877146167,-10.945563073698372,3.46574246867502,41,41,9.390243902439025,28
19,0.4,,-35.515557363469505,-1.0467987101261502,-42.5603740016548,16.47560650493202,164,164,10.304878048780488,104
19,0.4,0.0,-21.42772622369751,-1.7539817205198152,-23.506920466475272,8.984270861103706,95,95,9.68421052631579,61
19,0.4,0.0005,-15.237048887969994,-2.3351020472414943,-17.6366523594072,6.2916555585177285,74,74,9.243243243243244,50
19,0.4,0.001,-3.2672190894083464,-1.9434584298998505,-8.818570170321292,3.6256998133830978,41,41,9.78048780487805,27
20,,,-2.310488239422992,-1.635070648088712,-5.486659855261307,23.567048786990135,119,119,20.0,0
20,,0.0,-10.024777563077992,-1.8163887683806836,-13.742183708472497,14.609437483337775,76,76,20.0,0
20,,0.0005,-13.060515547709507,-2.349501426178192,-15.990273990592883,10.583844308184483,58,58,20.0,0
20,,0.001,-5.456591464614846,-1.906204439334474,-8.34059177914258,6.531591575579846,35,35,20.0,0
20,0.1,,-26.785955212287703,-1.0381505034136294,-33.75831346627263,14.902692615302584,191,191,8.261780104712042,138
20,0.1,0.0,-19.136580724677998,-1.8315291703895056,-21.759814644105816,7.491335643828312,106,106,7.556603773584905,81
20,0.1,0.0005,-11.909398218177502,-2.336411561791336,-14.72667619281654,5.038656358304452,78,78,7.166666666666667,61
20,0.1,0.001,-8.418472326397842,-2.477057216184347,-10.994136743610824,3.0125299920021327,42,42,8.0,32
20,0.2,,-29.823499448166967,-1.0493275229964079,-37.542271195940366,15.862436683551055,169,169,9.627218934911243,114
20,0.2,0.0,-18.58841480255551,-1.76262899357206,-20.87569069600939,8.051186350306585,101,101,8.366336633663366,73
20,0.2,0.0005,-12.516097170513007,-2.2745308802760245,-15.167930731312703,5.545187949880033,75,75,8.133333333333333,55
20,0.2,0.001,-7.164708076921844,-2.320779561314582,-9.708290662805137,3.4124233537723274,41,41,9.121951219512194,29
20,0.3,,-32.016678166680954,-1.0716331251848117,-39.09739984472916,15.569181551586246,165,165,9.812121212121212,110
20,0.3,0.0,-19.849271822537993,-1.7395563334434563,-22.18347673124516,8.637696614236203,97,97,9.22680412371134,65
20,0.3,0.0005,-13.114849421249009,-2.2825178996275635,-16.020145047738986,6.078379098906958,74,74,8.945945945945946,51
20,0.3,0.001,-7.428666156723828,-2.3207306982480316,-9.965016588096923,3.6256998133830978,41,41,9.707317073170731,28
20,0.4,,-35.376044317575996,-1.0529470349229733,-42.18869837382919,16.288989602772595,159,159,10.566037735849056,101
20,0.4,0.0,-19.878130567414498,-1.732148300616405,-22.207340252710676,9.17088776326313,94,94,9.98936170212766,60
20,0.4,0.0005,-13.571148670050015,-2.283835005113282,-16.46118640490855,6.344974673420421,73,73,9.493150684931507,49
20,0.4,0.001,-4.325309893604334,-1.9196120573130462,-7.902620404200358,3.7856571580911753,41,41,10.121951219512194,27
